Gene	A.1	A.2	A.3	B.1	B.2	B.3
Gpr180	54	72	58	59	57	117
Sox21	14	9	14	12	6	2
Gm9376	0	3	3	0	0	0
1700044C05Rik	0	0	0	0	0	0
Abcc4	45	59	51	85	103	76
Cldn10	177	327	524	205	76	231
Dzip1	27	41	47	54	25	35
Dnajc3	687	1035	763	1422	1062	1751
Uggt2	22	21	26	16	11	17
Hs6st3	0	1	1	0	0	0
1700006F04Rik	0	0	0	0	1	0
Oxgr1	16	4	6	9	13	21
Mbnl2	1444	2032	1775	2099	1994	2293
Rap2a	289	531	370	589	455	715
Ipo5	139	183	183	218	450	284
Farp1	137	266	159	346	426	463
Stk24	222	321	221	420	418	562
Slc15a1	10	12	14	3	7	15
Dock9	353	500	548	388	282	572
Ubac2	87	156	112	180	217	200
Gpr18	16	19	12	20	13	19
Gpr183	15	25	22	55	48	83
Timm8a2	0	0	0	0	0	1
A330035P11Rik	0	1	0	0	3	0
Tm9sf2	813	1050	1069	962	834	1180
Clybl	14	35	33	40	29	40
1700108J01Rik	0	0	0	0	0	0
Gm5089	1	2	1	0	2	0
Zic5	0	0	0	0	0	0
2610035F20Rik	0	0	0	0	0	0
Zic2	5	5	9	9	2	1
Pcca	40	89	67	79	58	102
Ggact	29	28	9	85	22	75
Tmtc4	42	73	37	51	45	59
AA536875	0	0	0	0	0	0
Nalcn	0	5	5	1	1	12
Itgbl1	8	14	13	15	0	17
Fgf14	0	0	0	0	0	0
1700024B18Rik	1	0	3	0	0	0
Sepp1	2151	3664	1917	3941	1154	4607
Ccdc152	1	0	0	1	1	2
Ghr	323	529	561	426	331	697
Fbxo4	133	156	178	206	190	328
AW549877	114	200	198	218	160	276
A630020A06	0	0	0	0	0	0
BC037032	3	1	4	1	0	1
Oxct1	977	1206	1369	1227	715	1468
Plcxd3	33	66	50	56	8	72
C6	78	97	121	166	48	188
Mroh2b	0	0	0	1	0	0
C7	11	32	17	24	4	26
Card6	22	43	24	56	19	51
Rpl37	915	1507	1253	1651	1881	1879
Snord72	2	4	0	0	0	3
Prkaa1	167	195	191	221	227	228
Ttc33	158	163	136	248	126	202
Ptger4	62	48	66	123	166	155
5430437J10Rik	9	13	13	30	32	47
Dab2	249	261	260	627	874	728
C9	0	0	0	0	0	0
Fyb	136	162	275	316	1291	373
Rictor	230	367	308	280	303	350
Osmr	142	220	236	394	396	387
Lifr	521	727	626	604	269	849
Egflam	331	625	472	375	153	624
Gdnf	29	41	43	52	60	59
Wdr70	32	43	70	73	62	62
Nup155	57	97	60	87	121	90
2410089E03Rik	59	113	84	118	57	121
Nipbl	575	939	832	862	998	1001
Slc1a3	129	179	183	257	72	298
Ranbp3l	0	2	0	0	1	1
Nadkd1	47	90	63	55	45	96
Skp2	19	11	34	23	32	22
Lmbrd2	91	114	153	90	116	116
Ugt3a1	0	0	0	0	0	1
Ugt3a2	1	0	0	0	0	0
Capsl	47	63	98	68	30	60
Il7r	75	84	98	163	134	172
Spef2	11	23	49	35	15	36
Prlr	17	7	20	12	2	11
Agxt2	1	0	0	1	1	0
Dnajc21	130	244	141	201	301	285
Brix1	118	185	154	218	244	218
Rad1	60	83	92	91	69	125
Ttc23l	0	0	1	0	0	0
Rai14	271	403	383	494	658	521
Gm10389	0	0	0	0	0	1
4930556M19Rik	45	79	56	83	36	98
Gm19276	0	0	0	0	0	0
C1qtnf3	8	8	13	6	0	7
Amacr	30	36	51	45	16	35
Slc45a2	0	0	0	0	0	0
Rxfp3	2	1	2	0	2	0
Adamts12	1	4	1	2	7	5
Tars	152	239	213	221	356	281
Npr3	188	785	196	194	76	253
1700047G03Rik	1	0	0	0	0	0
Sub1	679	1015	811	1199	1089	1222
Zfr	440	668	633	674	892	885
Mir1898	0	0	0	0	0	0
Mtmr12	147	195	196	174	187	234
Golph3	316	546	496	573	779	742
Pdzd2	526	1102	785	824	194	1303
6030458C11Rik	133	132	118	95	112	164
Drosha	107	176	129	188	182	199
Cdh6	0	2	1	2	0	0
Cdh9	0	0	1	0	0	0
4921515E04Rik	0	0	0	0	0	0
Cdh10	0	0	0	0	0	0
Acot10	27	34	28	76	93	61
Cdh12	0	3	8	2	0	0
Gm5803	0	0	0	0	3	0
Cdh18	0	0	0	0	0	0
Basp1	344	172	363	576	1039	490
Gm5468	0	0	0	1	0	0
Myo10	354	808	557	543	664	747
Fam134b	310	449	450	538	570	600
Zfp622	99	189	153	213	273	214
March11	0	1	1	0	0	2
Fbxl7	37	95	28	69	45	90
Ank	84	112	107	106	63	130
Fam105b	154	223	219	213	375	265
Fam105a	77	98	118	167	259	241
Trio	103	180	193	158	188	206
Dnahc5	141	190	356	199	61	191
Ctnnd2	47	51	49	46	24	57
4930430F21Rik	0	0	0	0	0	0
Dap	467	796	713	854	758	1017
Ankrd33b	119	217	135	209	214	288
Ropn1l	7	21	16	21	12	18
March6	245	409	284	351	287	415
Cmbl	49	71	93	87	26	103
Cct5	384	598	495	696	1328	872
Fam173b	32	64	56	72	90	86
Tas2r119	0	0	0	0	0	0
0610007N19Rik	109	189	118	245	140	265
Snord123	0	2	0	2	1	0
Sema5a	231	379	383	311	356	392
Sdc2	341	637	649	462	213	633
Cpq	221	288	237	255	98	307
1700084J12Rik	0	0	0	5	6	3
4930592A05Rik	0	0	0	0	0	0
Tspyl5	7	13	21	12	6	24
Mtdh	530	778	726	869	1166	944
Laptm4b	408	579	463	614	437	716
Matn2	11	10	6	33	17	28
9430069I07Rik	0	0	0	1	0	0
Gm12191	0	0	0	0	0	0
Rpl30	0	0	0	0	0	0
BC030476	1	3	2	0	1	0
Hrsp12	30	56	44	24	16	33
Pop1	34	44	37	30	96	62
Nipal2	82	130	92	148	81	125
4930413F20Rik	0	1	4	0	0	0
Kcns2	0	0	0	0	1	0
Stk3	151	264	164	252	304	331
Osr2	7	6	5	6	0	1
BC048602	0	1	1	0	0	0
Vps13b	106	177	179	204	138	286
Mir599	0	0	0	0	0	0
Mir875	0	0	0	0	0	0
Cox6c	430	714	440	962	654	1061
Rgs22	5	14	24	6	2	5
Fbxo43	0	0	1	0	1	0
Polr2k	90	149	113	156	152	177
Spag1	4	5	10	8	15	7
Rnf19a	169	287	186	276	285	311
Ankrd46	242	339	276	411	307	463
Snx31	0	3	0	0	0	2
Pabpc1	1256	1232	1722	1821	2528	2161
Ywhaz	1220	1890	1502	2069	2555	2364
Zfp706	676	929	649	1060	691	1056
Grhl2	28	32	39	50	25	42
Ncald	236	483	291	348	174	431
Gm15941	0	2	0	0	0	1
4930447A16Rik	0	0	0	0	0	0
Rrm2b	85	109	98	112	69	127
Ubr5	280	461	487	499	604	687
Odf1	0	0	0	0	0	0
Klf10	92	254	145	194	385	220
Azin1	371	628	540	758	1012	846
2310043O21Rik	0	0	0	1	0	0
Atp6v1c1	199	259	237	316	436	327
Baalc	3	1	0	4	2	4
Fzd6	95	161	129	100	78	156
Cthrc1	23	27	26	7	15	15
Slc25a32	22	34	25	27	22	57
Dcaf13	197	311	268	287	480	349
Rims2	3	6	17	8	8	14
Dcstamp	2	3	7	7	9	16
Dpys	0	0	0	2	0	0
Gm16291	0	0	0	0	0	0
Lrp12	101	94	102	120	156	184
AU022793	9	5	4	7	10	23
9330182O14Rik	0	0	0	0	0	0
Gm16294	0	0	1	0	0	0
Zfpm2	7	20	19	22	10	14
Oxr1	182	300	179	232	160	310
Abra	1	20	4	12	6	5
Angpt1	246	460	445	413	119	561
Rspo2	0	3	0	5	2	3
Eif3e	340	553	462	560	685	645
Gm10373	0	0	0	0	0	0
Emc2	106	190	100	205	198	218
Tmem74	0	0	0	0	0	0
Trhr	0	0	0	0	0	0
Nudcd1	21	52	58	62	72	59
Eny2	200	308	268	379	349	404
Pkhd1l1	5	5	17	11	5	14
Ebag9	57	100	98	124	119	173
Sybu	14	21	9	13	7	14
2310069G16Rik	0	0	0	0	1	0
A930017M01Rik	1	3	1	1	0	0
Kcnv1	2	3	4	0	1	1
1700022A22Rik	0	0	1	0	0	1
4930523O13Rik	0	0	1	0	0	0
4930548G14Rik	0	2	3	0	0	0
Csmd3	6	2	4	1	2	1
Trps1	90	131	154	182	162	184
Mir1907	0	0	0	0	0	0
Gm19303	0	0	0	0	0	0
Eif3h	646	945	789	977	1031	1129
Utp23	73	81	71	126	167	166
Rad21	1012	1541	1174	1477	1251	1637
Aard	95	159	62	120	34	147
Slc30a8	0	0	2	1	1	0
Med30	61	87	89	72	61	113
Ext1	195	322	236	404	426	558
Samd12	7	8	8	8	5	10
Tnfrsf11b	5	17	10	13	47	28
Colec10	1	3	2	0	0	1
Mal2	2816	4953	3830	3191	2580	4358
Nov	26	57	47	22	22	30
Enpp2	488	644	516	570	142	693
Taf2	94	175	118	139	178	167
Dscc1	4	4	1	9	8	8
Gm9920	0	1	0	0	1	1
Deptor	246	383	420	324	235	418
Col14a1	212	304	306	228	22	284
Mrpl13	83	136	104	230	204	179
Mtbp	12	19	13	26	15	11
Sntb1	0	0	3	2	0	0
Has2	2	2	3	1	6	0
Has2as	3	0	0	0	1	3
Slc22a22	0	3	2	6	3	4
Zhx2	55	84	55	90	66	122
Derl1	358	497	377	724	653	787
Wdr67	9	14	6	20	6	11
Fam83a	1	6	2	3	5	3
9130401M01Rik	47	115	46	124	136	151
Zhx1	187	304	274	289	276	352
Atad2	58	46	83	122	112	134
Wdyhv1	69	143	160	145	118	142
Fbxo32	118	139	174	168	88	187
Klhl38	1	2	2	1	1	1
Anxa13	1	0	1	1	1	0
D15Ertd621e	263	436	302	504	412	509
Tmem65	272	436	305	411	382	460
Trmt12	43	58	65	63	73	60
Rnf139	213	301	206	271	340	413
Tatdn1	7	5	2	10	11	8
Ndufb9	236	419	241	607	561	568
Mtss1	325	483	413	454	277	492
Zfp572	1	0	0	0	0	0
Sqle	82	153	106	188	111	245
E430025E21Rik	101	199	129	252	314	243
Nsmce2	66	72	50	102	87	104
Trib1	208	405	385	440	733	481
Gm19510	0	0	1	2	4	2
4933412E24Rik	0	0	0	0	0	0
Fam84b	398	401	552	441	287	557
9930014A18Rik	19	30	33	30	23	30
A1bg	0	0	0	0	0	0
D030024E09Rik	0	1	0	0	2	0
Myc	7	18	10	13	104	20
Pvt1	7	8	7	10	38	9
H2afy3	1	1	4	0	1	1
Gm20740	0	0	0	0	0	0
Gsdmc	0	0	0	0	0	0
1700065I16Rik	0	0	0	0	0	0
Gsdmc2	0	1	0	0	0	0
Gsdmcl1	0	0	0	0	0	0
Gsdmc3	0	0	0	0	1	0
Gsdmc4	0	0	0	1	1	2
Gsdmcl-ps	0	0	0	0	0	0
Fam49b	387	462	431	780	1604	933
Asap1	226	335	319	380	394	479
Adcy8	13	37	12	11	8	27
Efr3a	348	562	493	656	643	779
Oc90	0	0	0	0	0	0
Hhla1	2	1	6	0	0	0
Kcnq3	0	0	0	0	0	0
Lrrc6	52	57	112	69	30	58
Tmem71	102	149	109	125	125	202
Phf20l1	299	521	595	503	548	595
Tg	2	3	0	3	0	1
Sla	318	311	287	660	1321	749
Wisp1	56	102	71	114	479	138
Ndrg1	147	113	124	182	239	191
St3gal1	223	338	191	565	457	547
1700012I11Rik	0	0	0	0	0	1
Zfat	9	7	11	8	15	8
Mir30b	0	0	0	0	0	0
Mir30d	0	0	0	0	0	0
Khdrbs3	76	117	204	130	173	143
Gm19782	0	0	0	0	0	0
Fam135b	3	0	1	0	0	0
Col22a1	0	0	0	1	23	1
Kcnk9	0	0	0	0	0	0
Trappc9	62	111	86	140	104	131
Peg13	387	573	623	432	201	532
Chrac1	101	162	129	208	221	210
Eif2c2	44	75	89	79	115	126
Ptk2	193	392	330	302	249	450
Dennd3	135	335	136	281	210	316
Slc45a4	63	84	90	88	63	100
Gpr20	0	0	0	0	0	0
Ptp4a3	209	393	298	341	307	381
Mroh5	0	0	0	0	0	1
Bai1	0	0	0	0	1	1
Mroh4	0	0	0	0	0	0
Arc	10	4	3	9	11	9
Jrk	8	17	19	20	23	29
4933427E11Rik	0	1	1	1	1	0
Psca	0	0	1	1	7	0
Them6	30	35	52	30	28	41
Slurp1	20	13	27	27	2	31
Lypd2	188	456	463	159	53	93
2300005B03Rik	3	5	6	7	3	3
Lynx1	38	58	67	58	12	59
Ly6d	81	101	47	91	18	69
D730001G18Rik	1	0	1	0	0	1
Ly6k	13	4	5	11	5	14
Gml	0	0	0	0	0	0
Hemt1	0	0	0	0	1	0
Cyp11b1	0	0	0	0	0	0
Cyp11b2	0	0	0	0	0	0
2010109I03Rik	1	0	2	3	1	1
Ly6e	1482	2475	1426	3981	4571	3968
Ly6i	0	2	0	19	45	35
Ly6a	2780	4058	2845	6362	13010	6535
Ly6c1	911	1746	907	3169	5620	2904
Ly6c2	82	115	61	262	1441	160
Ly6f	0	0	0	0	0	0
9030619P08Rik	0	0	0	0	0	0
Ly6h	0	0	0	0	0	0
Gpihbp1	456	835	479	722	480	927
Zfp41	12	10	11	12	18	33
Top1mt	14	13	18	23	41	25
Rhpn1	4	2	3	4	2	3
Mafa	0	0	0	0	0	0
Zc3h3	40	59	66	43	62	66
Gsdmd	55	111	71	163	259	181
Naprt1	14	23	24	41	24	36
Eef1d	119	186	176	193	318	220
Tigd5	15	12	13	11	14	16
Pycrl	25	50	30	56	84	61
Tsta3	42	73	82	98	126	119
Zfp623	34	75	39	58	65	41
Zfp707	34	56	61	64	28	71
Ccdc166	14	19	16	32	19	23
Mapk15	43	68	112	44	13	55
Fam83h	11	40	17	23	37	34
Scrib	122	242	157	183	210	248
Puf60	637	941	688	843	865	930
Nrbp2	289	440	445	434	144	536
Eppk1	80	98	174	133	168	128
BC024139	0	0	0	0	0	0
Plec	542	822	571	870	998	1094
Mir1942	0	0	0	0	0	0
Parp10	39	70	59	81	260	83
Grina	288	410	463	599	1320	690
Gm10872	2	3	5	10	43	23
Spatc1	0	0	0	0	0	0
Smpd5	9	15	9	6	9	13
Oplah	24	35	42	60	28	76
Exosc4	49	99	76	144	148	146
Gpaa1	193	302	257	302	374	425
Cyc1	164	262	149	408	404	403
Sharpin	93	146	104	218	233	238
Maf1	270	438	266	442	339	486
Fam203a	21	19	34	52	80	43
Tssk5	0	0	0	0	0	0
Mroh1	70	112	77	146	138	162
Bop1	42	89	49	113	144	102
Scx	38	102	39	47	54	82
Hsf1	56	112	79	95	56	115
Dgat1	76	88	110	107	93	88
Scrt1	0	0	0	0	0	0
Fbxl6	59	75	68	90	64	93
Slc52a2	21	18	17	35	55	55
Adck5	22	16	6	32	26	22
Cpsf1	190	283	248	286	229	375
Slc39a4	299	397	290	656	278	533
Vps28	492	723	461	860	590	917
Tonsl	7	12	17	12	16	28
Cyhr1	236	346	332	349	201	394
Kifc2	18	36	34	27	11	55
Foxh1	0	0	0	0	0	0
Ppp1r16a	120	205	208	164	134	240
Gpt	71	109	143	116	25	123
Mfsd3	22	38	20	23	35	40
Recql4	7	5	1	9	8	7
Lrrc14	122	134	167	137	160	157
Lrrc24	2	0	0	1	0	4
C030006K11Rik	41	59	58	70	81	91
Arhgap39	22	38	33	21	15	34
Zfp251	47	76	82	72	50	76
Zfp7	35	50	42	71	44	66
Commd5	74	92	81	116	137	136
Rpl8	2367	3514	3320	3801	6230	4555
Zfp647	14	26	7	19	16	26
1110038F14Rik	205	346	297	243	310	352
Mb	103	164	67	90	6	17
Apol6	4	5	4	12	7	4
Rbfox2	484	653	597	507	484	597
Apol7a	2	0	10	3	2	7
Apol9a	9	1	2	13	43	6
Apol7b	6	8	5	13	0	20
Apol10a	0	0	3	0	1	0
Apol11a	0	0	0	0	0	0
Apol7c	4	6	9	15	1	20
1700025B11Rik	0	0	0	1	0	0
Apol10b	14	8	12	23	56	20
Gm8221	3	4	1	13	0	22
Apol11b	25	6	24	35	7	29
Apol7e	5	5	6	13	2	23
Apol9b	12	4	3	20	83	11
Apol8	0	0	0	0	0	0
Myh9	1057	1683	987	2336	2834	2454
Txn2	261	405	322	432	535	461
Foxred2	16	17	12	20	13	13
Eif3d	223	389	311	420	593	436
Cacng2	0	0	1	0	0	0
Ift27	46	76	54	104	69	87
Pvalb	3	0	0	4	0	1
Ncf4	38	38	42	173	369	147
Csf2rb2	22	19	14	109	177	98
Csf2rb	126	128	115	625	1082	637
Tex33	0	0	1	0	0	0
Tst	45	68	63	39	28	43
Mpst	55	94	59	131	35	124
Kctd17	86	132	109	136	119	127
Tmprss6	0	0	0	0	0	0
Il2rb	62	87	49	145	68	169
C1qtnf6	25	46	24	47	44	59
Sstr3	0	0	0	0	0	0
Rac2	174	108	104	512	609	421
Cyth4	89	83	106	245	399	259
Elfn2	0	0	1	1	0	1
Mfng	172	312	162	269	227	328
Card10	104	144	166	143	76	141
Cdc42ep1	204	333	230	198	204	324
Lgals2	6	3	7	5	0	12
Gga1	167	195	291	153	183	203
Sh3bp1	74	65	98	102	157	134
Pdxp	5	9	15	17	17	18
Lgals1	431	724	447	1636	2822	1947
Nol12	32	67	55	89	185	113
Triobp	55	94	75	102	133	96
Gm10865	1	0	0	0	0	0
H1f0	356	447	655	361	642	537
Gcat	24	35	29	29	37	56
Galr3	0	0	0	2	1	0
Ankrd54	62	83	82	91	62	100
Eif3l	122	211	157	308	270	306
Micall1	144	193	231	267	246	258
1700088E04Rik	55	82	101	65	18	55
Polr2f	158	201	175	299	339	319
Sox10	2	5	7	1	0	4
Gm10863	0	2	3	0	1	0
Pick1	36	33	28	49	26	53
Slc16a8	0	0	0	0	0	0
Baiap2l2	2	3	0	0	2	0
Pla2g6	20	39	43	44	13	54
Maff	81	148	110	145	528	134
Tmem184b	434	733	628	647	762	851
Mir1943	0	0	0	0	0	0
Csnk1e	201	389	283	324	302	403
Kcnj4	0	0	0	1	0	0
Kdelr3	33	59	48	55	84	78
Ddx17	1608	2746	2677	2370	1992	2883
Dmc1	3	3	0	1	5	1
Fam227a	12	22	39	36	11	28
Cby1	28	83	41	58	52	84
Tomm22	215	347	356	389	596	493
Josd1	82	152	124	125	106	157
Gtpbp1	97	149	99	130	98	149
Sun2	296	499	340	485	487	543
Gm16576	0	6	6	3	6	2
Dnalc4	109	125	92	128	49	147
Npcd	0	0	0	0	0	0
Nptxr	0	0	0	0	0	0
Cbx6	1569	2208	2873	2228	1307	2643
D730005E14Rik	24	22	41	69	145	53
Apobec3	148	195	244	378	588	428
Cbx7	183	268	244	186	61	283
Pdgfb	267	391	529	217	252	346
Rpl3	244	383	319	446	538	486
Snord83b	0	0	2	0	2	0
Snord43	0	0	0	0	0	0
Syngr1	18	34	21	50	36	55
Tab1	26	31	52	38	47	52
Mgat3	39	46	96	43	16	49
Smcr7l	50	91	89	100	119	136
Atf4	749	1249	1211	1044	2345	1212
Rps19bp1	59	86	58	89	168	93
Cacna1i	0	5	6	8	1	9
Enthd1	0	0	0	0	0	0
Grap2	3	6	2	1	1	6
Fam83f	3	2	3	4	2	6
A430088P11Rik	0	1	7	1	0	2
Tnrc6b	453	578	630	544	461	689
Mir5113	0	0	0	0	0	0
Adsl	95	123	101	178	204	200
Sgsm3	64	99	99	106	74	101
Mkl1	48	66	34	76	96	116
4930483J18Rik	1	1	1	0	2	2
Mchr1	2	3	1	2	9	6
Slc25a17	210	298	234	305	211	313
St13	213	310	267	309	530	369
Xpnpep3	22	63	43	63	58	76
Dnajb7	0	2	0	0	0	1
Rbx1	382	593	464	614	707	736
Ep300	512	707	815	745	1132	905
L3mbtl2	51	49	47	76	54	72
Chadl	6	9	12	5	5	9
Rangap1	238	336	312	421	486	450
Zc3h7b	380	562	445	518	357	694
Tef	1309	704	1927	1134	400	1205
Tob2	317	446	419	461	302	399
Phf5a	325	445	369	468	646	568
Aco2	590	824	689	848	936	857
Polr3h	52	38	42	76	59	63
Csdc2	4	9	4	14	0	4
Pmm1	64	89	76	124	96	147
1700029P11Rik	0	0	0	0	0	0
Desi1	97	123	114	164	212	181
Xrcc6	18	40	30	54	66	66
Nhp2l1	242	354	233	366	389	420
4930407I10Rik	0	0	0	0	0	0
Mei1	0	0	1	0	0	0
Ccdc134	38	38	49	74	59	77
Srebf2	146	91	200	103	136	150
Mir33	0	0	0	0	0	0
AI848285	0	2	0	2	0	0
Tnfrsf13c	57	34	4	54	7	33
Cenpm	5	3	13	21	28	14
1500009C09Rik	0	0	0	0	0	0
Sept3	26	21	25	26	7	47
Wbp2nl	1	0	0	0	0	0
Naga	66	110	84	103	88	120
Fam109b	8	10	12	19	18	20
1500032L24Rik	397	524	407	705	723	776
Ndufa6	529	784	584	868	712	953
Cyp2d22	186	323	207	219	68	289
Cyp2d11	1	0	0	0	0	0
Cyp2d10	0	0	0	0	0	0
Cyp2d9	0	0	0	1	0	0
Cyp2d12	0	0	0	0	0	0
Cyp2d34	0	0	0	0	0	0
Cyp2d13	0	0	0	0	0	0
Cyp2d37-ps	0	0	0	0	0	0
Cyp2d40	0	0	0	0	0	0
Cyp2d26	0	1	3	0	0	1
Tcf20	37	72	113	50	71	94
Tbrg3	18	31	45	29	32	39
Gm20324	2	7	2	10	0	6
Nfam1	64	76	68	173	469	260
Serhl	110	156	201	186	170	189
Rrp7a	17	26	14	38	34	32
Poldip3	294	352	315	400	428	462
Rnu12	0	1	1	1	0	2
Cyb5r3	605	1057	705	1077	659	1326
A4galt	35	57	35	77	54	60
Arfgap3	108	177	123	253	215	283
1700001L05Rik	9	15	14	18	23	36
Pacsin2	177	278	186	425	402	474
Ttll1	18	25	16	30	33	41
Bik	12	40	10	34	18	29
Mcat	32	35	41	62	61	57
Tspo	520	883	539	1420	2466	1682
Ttll12	58	73	59	73	114	80
Scube1	14	32	24	41	8	42
Mpped1	0	0	0	0	0	0
Efcab6	6	6	18	4	4	8
Sult4a1	1	0	2	0	2	3
Pnpla5	0	0	0	0	0	0
Pnpla3	6	10	6	23	3	15
Samm50	208	243	171	344	399	379
Parvb	217	401	305	333	361	361
Parvg	35	34	19	84	125	103
1810041L15Rik	15	39	23	43	5	41
Ldoc1l	23	23	25	32	23	25
Prr5	9	8	4	12	5	6
Gm20556	0	0	0	1	0	0
Arhgap8	42	81	64	103	203	107
Phf21b	1	8	2	7	1	8
Nup50	276	342	343	361	558	453
5031439G07Rik	72	83	77	136	229	138
Mir1249	0	0	0	0	0	0
Upk3a	8	12	12	6	0	4
Fam118a	52	95	93	60	61	77
Smc1b	1	3	0	1	2	1
Ribc2	1	0	2	3	3	1
Gm19277	2	4	5	1	0	0
Fbln1	92	153	72	119	6	138
Atxn10	484	764	460	908	807	916
7530416G11Rik	0	0	0	0	0	0
Wnt7b	15	14	27	20	35	19
AU022754	6	4	3	7	2	8
Mirlet7c-2	0	0	0	0	1	0
Mirlet7b	9	10	4	8	3	17
Ppara	43	60	72	57	36	69
Cdpf1	75	93	101	103	71	122
Pkdrej	1	0	1	0	1	0
Ttc38	127	151	175	193	80	187
Gtse1	2	3	2	6	11	13
Trmu	22	35	28	30	39	39
Celsr1	90	118	162	137	78	143
Gramd4	33	81	52	61	60	51
Cerk	140	291	174	243	344	277
Tbc1d22a	122	183	115	229	215	265
Fam19a5	5	10	4	3	1	7
B230214G05Rik	2	0	2	0	0	0
Zdhhc25	0	0	0	0	0	0
Brd1	254	376	363	330	262	383
Zbed4	135	187	166	140	237	169
Alg12	35	45	38	37	58	58
Creld2	79	119	84	160	199	209
Pim3	510	643	582	666	501	519
Ttll8	0	0	1	0	1	0
Mlc1	277	294	322	489	310	578
Mov10l1	7	1	0	0	1	0
Panx2	0	0	4	0	1	1
1810021B22Rik	8	8	9	14	4	7
Trabd	178	250	270	241	321	368
1300018J18Rik	43	66	41	78	69	62
Tubgcp6	22	29	22	42	33	57
Hdac10	21	43	47	63	32	62
Mapk12	165	202	243	191	186	214
Mapk11	43	72	56	88	131	78
Plxnb2	264	376	377	674	445	644
Dennd6b	13	12	14	23	14	18
Ppp6r2	8	6	10	16	16	22
Sbf1	117	158	217	179	199	204
Adm2	0	0	0	0	0	0
Miox	0	0	0	0	0	0
Lmf2	76	130	110	138	148	172
Ncaph2	124	204	163	233	294	290
Sco2	75	98	168	131	120	130
Tymp	0	0	3	5	0	1
Odf3b	64	69	116	72	27	69
Klhdc7b	0	0	0	0	0	0
Syce3	0	0	0	0	0	0
Cpt1b	0	0	0	0	0	0
BC090627	0	0	0	0	0	0
Chkb	156	163	162	159	99	181
Mapk8ip2	0	0	2	0	1	0
Arsa	70	107	71	120	90	132
Shank3	14	74	18	15	30	39
Acr	3	5	2	1	3	5
Rabl2	95	124	178	110	41	129
Syt10	0	1	1	0	1	4
Alg10b	10	16	16	24	14	12
Cpne8	47	123	65	110	90	106
Spn-ps	0	0	0	0	0	0
Kif21a	92	105	202	136	78	131
Abcd2	55	55	51	121	100	235
Slc2a13	10	14	19	23	8	26
Lrrk2	243	363	283	578	349	636
Muc19	9	4	8	3	1	5
Smgc	0	0	0	0	0	1
Cntn1	22	25	11	34	2	42
Mir544	0	0	0	0	0	0
Pdzrn4	1	10	7	3	8	3
Gxylt1	253	316	358	319	318	381
Yaf2	94	145	141	144	155	173
Zcrb1	407	592	567	474	641	689
Pphln1	143	225	185	246	224	307
Prickle1	572	613	604	544	292	1030
9430014N10Rik	0	0	0	0	0	0
D630010B17Rik	0	0	0	0	0	0
Adamts20	7	3	7	5	1	10
Pus7l	8	16	8	8	26	14
Irak4	78	85	120	165	194	132
Twf1	144	256	139	266	283	328
Tmem117	7	16	10	8	3	20
LOC100043315	0	0	0	0	0	0
Nell2	0	0	0	0	1	4
Dbx2	0	0	3	3	0	0
Ano6	444	727	681	672	938	950
D030018L15Rik	0	2	0	0	0	0
Gm4371	0	0	0	0	0	0
2610037D02Rik	0	0	0	0	0	0
E330033B04Rik	132	187	257	226	122	204
Arid2	501	932	948	680	748	1013
Scaf11	349	537	437	542	601	658
Slc38a1	167	232	312	232	199	272
Slc38a2	663	1222	950	1275	1276	1279
Slc38a4	30	70	78	44	19	25
Amigo2	114	132	143	215	89	166
Pced1b	35	63	52	49	43	65
Rpap3	54	77	94	78	93	106
Endou	37	45	56	42	35	63
Rapgef3	137	178	174	190	161	189
Slc48a1	513	675	473	659	341	727
Hdac7	1364	2082	2177	1459	1406	2182
Vdr	42	43	34	49	69	62
Tmem106c	61	83	97	61	64	83
Col2a1	1	1	0	0	0	0
Senp1	103	133	167	117	179	147
Pfkm	42	79	46	53	44	63
Asb8	117	136	161	130	137	163
AI836003	15	36	13	33	17	63
Olfr288	0	0	0	0	0	0
Olfr287	0	0	0	0	0	0
Olfr286	0	0	0	0	0	0
H1fnt	0	0	0	0	0	0
Zfp641	6	16	21	3	4	15
Olfr285	0	0	0	0	0	0
Olfr257	0	0	0	0	0	0
Olfr284	0	0	0	0	0	0
Olfr283	0	0	0	0	0	0
1700031M16Rik	0	0	1	0	0	0
Olfr282	0	0	0	0	0	0
Olfr281	0	0	0	0	0	0
Lalba	0	1	0	0	1	1
Olfr279	0	0	0	0	0	0
Kansl2	2	6	9	6	6	6
Snora34	0	1	0	0	0	0
Snora2b	2	1	3	0	1	0
Ccnt1	74	127	96	97	128	148
9330020H09Rik	3	14	13	10	10	20
4930415O20Rik	0	0	0	0	0	0
Adcy6	101	164	175	134	109	202
Cacnb3	34	53	31	105	45	95
Ddx23	5	8	10	2	13	14
Rnd1	32	34	21	30	270	36
Ccdc65	15	29	37	14	8	17
Fkbp11	30	33	30	85	100	88
Arf3	405	678	418	812	666	793
Wnt10b	3	3	8	2	1	1
Wnt1	0	0	0	0	0	0
Ddn	2	0	0	1	0	0
Prkag1	186	224	241	249	271	318
Mll2	376	539	535	463	426	627
Rhebl1	77	39	89	49	30	56
Dhh	11	11	7	21	15	13
Lmbr1l	66	82	108	99	66	91
Tuba1b	957	1491	1064	1908	2172	2036
Tuba1a	1773	3824	2083	4074	2718	3645
4930578M01Rik	7	7	10	7	5	9
Tuba1c	374	358	422	871	2238	852
Prph	4	0	1	1	0	0
