Gene	A.1	A.2	A.3	B.1	B.2	B.3	C.1	C.2	C.3	D.1	D.2	D.3	E.1	E.2	E.3
Rax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rb1	2223	1797	1769	3823	2213	2053	6172	7041	5322	3665	2847	2739	2671	2819	3357
Rb1cc1	3621	5348	5087	5113	4204	4097	7385	8965	6738	2362	3528	3737	2080	3790	4797
Rbak	767	459	366	991	445	346	937	1015	708	789	350	375	558	411	538
Rbbp4	6064	2270	3176	12474	4998	4795	7808	9778	7315	15574	3623	5751	4754	3708	4814
Rbbp5	1761	940	887	2697	1235	1155	2584	3254	2501	2549	1098	1310	1559	1272	1429
Rbbp6	4831	2901	2765	10848	3832	3099	8278	8666	7265	5449	3249	2913	3848	3431	3471
Rbbp7	1865	495	877	5398	2064	1532	3495	4532	3425	5646	1249	2040	1800	1278	1540
Rbbp8	661	372	572	1539	864	834	1821	2419	1672	1328	663	1125	718	832	1050
Rbbp8nl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rbbp9	208	135	126	333	147	115	297	337	245	464	190	164	177	161	161
Rbck1	2315	1306	1041	4581	1689	1294	2835	3604	2700	5804	1227	1544	2068	1465	1522
Rbfa	321	179	170	880	290	324	649	898	664	1244	202	413	326	241	340
Rbfox1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Rbfox2	3	0	0	43	3	1	1	2	0	2	0	1	2	2	1
Rbfox3	1	0	1	4	1	1	1	1	0	2	1	0	4	3	1
Rbks	101	57	52	167	57	68	118	163	98	223	53	89	87	54	71
Rbl1	1688	795	1197	4859	2311	2066	4269	5044	3775	3473	1552	2723	1750	1804	1993
Rbl2	2930	2102	1756	4354	2110	2034	4943	5918	4447	4348	2483	2762	3240	2825	2836
Rbm10	1034	546	705	1874	784	749	1879	2534	1762	2313	655	904	932	770	1003
Rbm11	0	0	1	2	0	0	1	2	2	0	0	1	5	4	2
Rbm12	1535	1540	1573	3748	2219	1848	4757	5697	4414	2616	2110	2181	1444	2444	2182
Rbm12b1	979	931	932	1869	1060	901	1977	2687	2066	941	1152	1013	832	1043	1293
Rbm12b2	1342	1487	1313	2408	1718	1307	3040	4074	3152	1318	1868	1450	1007	1621	1814
Rbm14	940	507	829	2902	984	873	2610	3446	2575	3413	650	953	836	862	979
Rbm15	451	1196	1303	1416	2462	1663	4914	6071	4925	950	1708	2011	454	2311	1915
Rbm15b	1070	1345	1446	2501	2013	1364	2944	4168	2978	1988	1171	1553	851	2019	1703
Rbm17	1681	441	697	2489	867	906	2238	3134	1965	2646	580	1129	1259	811	1146
Rbm18	1322	600	543	2733	830	715	1356	1563	1163	1910	656	791	1066	659	776
Rbm19	400	344	400	1218	605	588	1052	1320	975	1258	392	663	382	492	609
Rbm20	1	0	0	3	0	0	2	0	0	0	0	0	3	0	1
Rbm22	2098	874	832	3436	1471	1092	2397	2890	2062	3619	1028	1328	1707	1414	1349
Rbm24	57	33	34	25	8	8	213	230	146	6	3	12	144	158	61
Rbm25	4835	1811	1957	8706	2358	2449	5884	7676	5058	4896	2073	2886	4036	2204	2864
Rbm26	1479	1573	1695	3558	1866	1791	3839	4763	3446	1564	1774	1857	1378	1794	2666
Rbm27	1463	1415	1348	3311	1740	1408	3876	4363	3423	1985	1608	1729	1359	1824	2042
Rbm28	1641	585	682	2830	1083	1018	1716	2235	1613	2193	709	958	1187	767	1158
Rbm3	2765	1623	2295	8145	4014	3237	8056	8877	6729	8834	3236	4618	2094	3598	2651
Rbm31y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rbm33	4399	2771	2373	8399	2231	2016	7657	7657	6690	6258	3286	2437	5318	3157	3426
Rbm34	450	240	266	1039	329	363	665	855	578	808	276	367	389	235	403
Rbm38	1346	655	777	3318	816	569	2017	2640	2009	4589	643	825	1223	1215	828
Rbm39	9792	6214	8639	15952	8478	9782	18015	25091	16963	14530	8609	12006	7989	8448	13780
Rbm4	1093	2117	2136	2096	2187	1921	3748	4360	3553	1591	2070	1959	742	2031	2471
Rbm41	794	764	726	1580	705	931	1828	2193	1640	1011	877	1101	825	844	1169
Rbm42	923	684	684	2258	947	831	1544	2469	1529	3174	720	983	637	846	858
Rbm43	323	172	138	574	251	222	457	580	441	883	207	328	348	223	296
Rbm44	50	24	23	803	84	243	134	345	239	629	126	281	109	2	13
Rbm45	922	491	478	1449	696	725	1077	1543	1059	1487	521	855	821	637	820
Rbm46	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Rbm47	10	0	1	2	0	2	6	5	4	2	4	1	11	2	2
Rbm48	348	183	267	471	203	248	485	705	511	597	183	281	284	244	387
Rbm4b	704	209	281	674	371	331	514	660	527	589	263	333	566	311	336
Rbm5	5924	2967	3264	6944	3202	3701	7033	9485	6566	7189	3549	4115	4622	3561	4994
Rbm6	2702	1897	2366	4683	2238	2516	5644	7163	5129	3759	2388	2665	2448	2441	3694
Rbm7	1075	751	1050	2573	1379	1309	2173	2906	2085	2270	997	1532	900	961	1510
Rbm8a	924	177	314	1806	485	428	883	1209	787	1916	232	525	742	390	438
Rbms1	623	303	343	1642	646	410	1172	1212	980	856	447	506	505	428	524
Rbms2	926	428	327	1779	434	317	687	583	561	1760	429	313	916	438	469
Rbms3	1	2	8	0	0	0	1	0	0	0	0	1	0	1	4
Rbmx	5332	2720	3564	7995	4398	4380	7326	9268	6928	6736	3641	5038	3782	4563	4858
Rbmx2	205	64	98	468	129	122	275	355	230	466	82	182	178	111	112
Rbmxl1	1159	438	700	3052	1173	820	1960	2558	1817	2855	638	1015	948	883	861
Rbmxl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rbmy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rbp1	1	2	2	4	0	1	1	1	0	4	0	0	2	1	1
Rbp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rbp3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rbp4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rbp7	15	6	8	129	30	40	2	4	7	29	12	8	2	5	6
Rbpj	930	507	390	1670	563	458	1073	1093	826	1382	566	621	817	518	534
Rbpjl	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Rbpms	1	1	2	1	0	1	7	6	4	2	0	1	5	2	0
Rbpms2	223	44	17	28	7	2	3	6	6	4	1	3	3	3	1
Rbx1	992	356	492	1604	639	621	1007	1428	1033	1986	528	801	748	492	703
Rc3h1	2372	4119	3066	6782	4630	2750	10998	12647	10433	3846	5460	3465	2649	5074	4616
Rc3h2	2519	3851	2918	5362	3731	3216	8414	9660	7507	3133	4468	3778	2309	4171	4518
Rcan1	199	77	100	414	200	136	232	322	226	367	104	175	137	122	138
Rcan2	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Rcan3	318	362	114	658	269	280	610	657	529	1042	362	410	438	269	239
Rcbtb1	661	458	411	1580	694	492	1140	1445	1144	997	491	564	565	471	618
Rcbtb2	3430	2273	2630	5087	2861	3471	8934	10834	8462	9129	3528	4641	3553	3641	5417
Rcc1	987	134	411	3689	1319	739	1767	2319	1708	3512	621	1001	897	731	719
Rcc2	5625	1725	2483	13155	3941	3135	7934	10090	7848	13927	2335	3741	5049	3263	3640
Rccd1	399	239	215	419	131	228	152	231	134	253	88	189	252	117	194
Rce1	502	219	333	678	281	332	406	609	393	847	192	353	335	224	404
Rchy1	1080	610	659	2131	750	642	1313	1639	1256	2519	701	792	960	616	829
Rcl1	158	82	92	808	228	151	258	335	252	490	89	138	186	113	155
Rcn1	88	23	55	244	70	75	174	249	218	313	65	104	93	70	103
Rcn2	482	343	371	1277	553	547	838	1202	859	1252	421	636	454	399	578
Rcn3	3	6	0	7	1	3	16	5	19	21	5	8	13	8	5
Rcor1	1256	860	764	2643	1228	886	2219	2419	1927	1395	1087	952	1263	1191	1102
Rcor2	369	123	149	866	236	213	482	679	507	751	146	235	388	241	197
Rcor3	116	87	113	235	138	60	190	244	170	133	85	78	89	109	93
Rcsd1	12888	4564	5089	14871	5996	5489	15151	19876	14240	16922	4853	6744	9493	8159	8504
Rcvrn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rd3	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
Rdh1	3	7	3	9	5	2	8	6	3	5	2	2	11	3	7
Rdh10	501	158	975	538	322	175	426	543	338	320	183	187	158	183	430
Rdh11	621	448	473	1016	637	633	940	1213	928	1122	468	714	544	601	775
Rdh12	77	51	54	112	38	65	79	79	58	168	31	81	72	71	78
Rdh13	209	91	119	550	192	157	233	267	199	354	106	171	168	121	119
Rdh14	225	201	222	380	206	235	364	551	353	515	163	248	205	185	323
Rdh16	1	0	0	2	0	0	0	1	0	3	0	0	1	0	0
Rdh18-ps	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0
Rdh19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rdh5	23	16	13	66	19	17	32	36	36	54	21	19	19	17	18
Rdh7	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0
Rdh8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rdh9	6	7	1	7	1	1	3	2	2	2	5	3	3	3	6
Rdm1	271	40	191	457	200	271	385	595	510	1140	155	413	224	138	332
Rdx	3958	2362	3430	7185	4804	4480	9119	12654	9026	6332	3653	5595	3388	4391	5688
Rec8	33	15	8	121	23	20	9	6	8	180	14	21	22	14	28
Reck	44	23	16	185	56	38	67	57	44	95	48	35	60	31	28
Recql	1622	688	815	2445	998	903	1690	2166	1760	2025	846	1020	1348	841	1177
Recql4	265	22	84	762	295	178	612	849	639	764	147	307	289	192	190
Recql5	607	428	392	1332	486	517	1032	1330	1078	1428	460	622	740	475	692
Reep1	301	80	145	1559	580	117	135	244	120	240	68	136	93	67	81
Reep2	9	3	8	36	2	0	13	19	20	15	1	2	11	0	9
Reep3	852	476	387	1203	478	372	1168	1247	1038	1215	532	497	767	597	567
Reep4	974	335	390	1283	391	359	1230	1620	1421	1884	250	485	751	567	515
Reep5	1187	330	534	2056	728	639	1075	1452	994	2503	475	780	926	566	758
Reep6	0	0	0	1	0	0	0	0	2	1	0	0	4	0	0
Reg1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Reg2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Reg3a	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Reg3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Reg3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Reg3g	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
Reg4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rel	67	97	110	201	78	76	408	413	300	98	163	97	129	100	153
Rela	1551	592	684	2545	903	713	1317	1629	1224	3382	539	760	1186	821	906
Relb	96	41	55	145	46	40	136	149	132	115	27	67	90	39	89
Rell1	632	277	246	2834	602	399	766	1075	800	1731	367	595	752	365	469
Rell2	93	10	9	30	4	30	29	48	22	55	10	22	108	9	18
Reln	11	24	22	40	31	15	4	2	2	7	1	5	5	13	18
Relt	264	154	189	508	229	180	173	294	236	371	128	150	170	114	140
Rem1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Rem2	5	0	6	7	7	12	23	37	14	18	3	12	9	3	16
Ren1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ren2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Renbp	47	17	19	341	93	63	51	89	68	211	35	80	37	26	51
Rep15	0	1	0	0	1	1	2	2	0	0	1	0	0	1	0
Repin1	69	54	53	146	58	107	345	373	386	359	101	144	118	126	111
Reps1	1166	470	507	1710	719	666	1697	1870	1509	1949	588	816	1023	712	927
Reps2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	2
Rer1	1710	908	989	2932	1619	1422	2009	2827	2128	3398	1154	1582	1142	1080	1462
Rere	1752	1701	1153	4161	974	639	2666	2481	2299	3576	1375	735	1876	1400	1727
Rerg	0	0	0	13	3	0	1	0	0	0	0	0	0	0	0
Rergl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Resp18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Rest	1167	1958	2041	2698	2489	1878	4898	6136	4651	821	1762	2145	1030	2770	2261
Ret	0	0	1	0	0	1	1	3	2	2	0	0	1	2	1
Retn	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
Retnla	4	0	1	1	0	0	0	0	1	0	0	0	0	0	0
Retnlb	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Retnlg	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0
Retsat	94	23	26	186	86	61	76	101	91	205	33	73	76	31	47
Rev1	716	456	646	1228	733	590	1694	2113	1555	934	642	667	617	619	842
Rev3l	2725	3907	3627	6151	4011	3452	10445	11792	9201	2957	4400	4305	3137	4538	6082
Rex2	10	4	3	60	12	16	7	29	5	17	16	19	9	9	1
Rexo1	2233	1160	1285	4048	1327	1161	2599	3231	2426	4922	1015	1318	1971	1512	1534
Rexo2	178	59	109	464	144	150	224	313	217	367	81	141	135	96	130
Rexo4	1519	678	998	2292	1075	1036	2173	2832	2252	2713	893	1148	1179	1144	1477
Rfc1	1642	869	1092	4155	2083	1827	4544	5425	4026	3324	1659	2411	1948	1911	1962
Rfc2	1029	285	409	1776	790	695	1128	1514	1174	2294	507	992	863	509	724
Rfc3	403	102	215	798	426	396	726	984	695	1035	274	506	327	325	416
Rfc4	399	67	242	1109	406	382	701	959	730	1507	259	486	362	220	349
Rfc5	754	231	346	1455	784	569	1057	1393	1032	1926	490	800	684	528	628
Rfesd	297	240	267	404	181	254	337	354	280	436	161	285	277	140	305
Rffl	422	243	217	1231	323	203	297	295	260	582	178	216	366	236	257
Rfk	600	272	364	1270	487	447	827	1148	804	1371	373	549	534	450	467
Rfng	777	195	243	1133	317	279	566	711	548	1549	245	339	681	326	361
Rfpl3s	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
Rfpl4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Rfpl4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rft1	216	154	109	507	208	190	246	324	245	460	150	211	178	121	182
Rftn1	1171	1014	939	1910	1164	1161	2621	3264	2678	2965	1229	1356	972	1239	1485
Rftn2	48	35	37	74	19	40	49	71	39	47	17	31	24	34	38
Rfwd2	396	520	505	634	507	447	1284	1557	1100	686	678	499	347	490	646
Rfwd3	1736	540	849	4849	2225	1650	3851	4605	3695	4090	1450	2055	1822	1792	1783
Rfx1	740	337	362	1281	373	317	757	954	718	1823	318	378	738	495	491
Rfx2	313	57	81	392	140	134	379	482	356	1097	113	181	257	189	142
Rfx3	1438	2083	1298	2949	1470	1166	3304	3515	3132	1468	1698	1090	1100	1458	1539
Rfx4	2	0	0	3	1	0	0	0	1	0	0	0	3	1	1
Rfx5	1090	434	593	1672	640	662	1163	1483	1061	1527	567	654	757	638	940
Rfx6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rfx7	3037	2619	2031	6572	2695	2000	6530	5939	5192	4257	3175	2325	3819	2895	3306
Rfx8	0	0	0	4	1	0	0	1	2	0	6	1	2	1	0
Rfxank	1082	576	393	1482	526	550	649	855	586	1864	563	702	1103	692	616
Rfxap	440	158	237	597	273	289	568	833	536	794	222	340	338	261	443
Rgag1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Rgag4	17	4	7	46	11	20	20	22	14	21	6	16	7	10	12
Rgcc	1072	829	707	2587	1675	1353	2415	3397	2545	5055	1494	1751	1076	1344	1629
Rgl1	34	21	26	138	100	146	101	152	103	233	80	151	47	94	67
Rgl2	2480	1255	1420	3054	1180	1157	2396	3580	2611	3601	942	1259	1706	1170	1832
Rgl3	14	1	3	23	4	3	6	8	7	14	0	4	1	6	4
Rgma	2	0	0	113	5	0	0	0	0	0	0	0	0	0	0
Rgmb	9	0	11	51	30	11	24	21	27	55	11	5	12	18	9
Rgn	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Rgp1	2638	1137	840	4234	1070	905	1569	1817	1480	3570	855	888	2515	1093	1075
Rgr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rgs1	1	1	24	4	2	7	33	51	32	8	2	28	7	1	49
Rgs10	640	385	510	653	248	510	1931	2444	1980	1618	573	918	867	926	1109
Rgs11	3	2	4	23	10	4	9	6	12	7	0	1	7	3	6
Rgs12	1028	610	647	2300	1363	1113	1591	2010	1648	2491	760	1173	1005	927	894
Rgs13	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
Rgs14	2845	1989	1916	3014	1657	1454	3410	4230	3419	4197	1427	1492	1712	1936	2172
Rgs16	24	5	18	3	2	19	35	70	35	6	1	18	36	6	36
Rgs17	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0
Rgs18	2	0	0	1	1	3	2	0	3	3	1	0	0	1	2
Rgs19	981	619	444	1498	769	609	872	1053	850	1950	599	644	701	700	640
Rgs2	552	256	814	507	211	1436	1343	2443	1065	1080	438	2159	1049	401	2941
Rgs20	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0
Rgs22	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0
Rgs3	120	17	63	202	135	130	688	703	607	425	101	209	188	193	138
Rgs4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
Rgs5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Rgs6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Rgs7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rgs7bp	2	0	0	0	0	1	6	5	9	0	0	0	1	2	0
Rgs8	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0
Rgs9	15	2	5	76	19	12	39	53	23	35	5	28	27	16	12
Rgs9bp	12	3	3	16	4	6	16	30	18	8	5	10	7	3	10
Rgsl1	25	9	13	21	4	4	35	24	10	11	12	9	42	22	26
Rhag	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0
Rhbdd1	401	293	208	734	320	307	424	500	455	601	256	379	318	255	286
Rhbdd2	314	144	76	742	200	108	233	243	212	553	103	86	245	99	105
Rhbdd3	120	26	32	251	80	45	92	117	85	240	39	66	91	38	50
Rhbdf1	3	0	2	4	1	1	3	3	3	5	0	2	4	1	2
Rhbdf2	69	32	17	81	25	33	89	105	91	135	35	37	69	48	36
Rhbdl1	271	96	93	422	111	102	332	377	322	538	127	117	317	122	166
Rhbdl2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhbdl3	9	3	1	9	1	5	7	24	7	24	9	8	8	5	13
Rhbg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhcg	2	0	0	3	0	0	1	6	2	4	0	0	0	2	0
Rhd	10	2	0	0	0	0	0	0	0	0	0	0	17	1	0
Rheb	756	298	408	1364	556	478	903	1218	821	1410	435	552	465	454	479
Rhebl1	62	18	35	126	37	71	87	99	70	150	36	55	91	37	40
Rhno1	1383	268	354	2449	690	497	1351	1708	1411	2915	399	608	1165	647	572
Rho	1	0	0	8	2	4	7	1	6	12	4	5	5	3	4
Rhoa	5203	1146	1159	7246	1828	1523	3962	4876	3944	10488	1430	1991	4221	1622	1662
Rhob	15	2	21	292	34	144	18	40	9	4	3	113	6	1	33
Rhobtb1	1	1	0	0	0	0	3	0	1	0	0	1	0	0	1
Rhobtb2	746	487	410	1223	523	503	1356	1629	1364	1596	574	669	879	722	770
Rhobtb3	13	2	4	1	9	8	47	15	20	8	9	10	14	13	3
Rhoc	4	0	0	17	3	0	0	0	0	1	0	0	7	0	0
Rhod	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
Rhof	217	148	99	518	188	158	498	637	550	1183	243	272	291	263	303
Rhog	2157	437	469	3752	808	596	1434	1680	1431	6149	551	628	1675	734	640
Rhoh	6840	4411	5887	11191	7077	7242	14075	18923	13695	17386	6681	8592	6739	6535	9595
Rhoj	9	12	3	16	3	4	6	8	7	8	4	2	4	5	4
Rhoq	104	4	6	93	37	17	40	55	57	18	20	21	68	18	11
Rhot1	1135	673	847	1730	893	854	1753	2327	1681	1691	808	1069	970	853	1185
Rhot2	1921	648	648	2500	735	656	1736	2146	1678	3128	644	809	1720	793	1016
Rhou	0	0	0	10	2	0	0	0	0	1	0	0	1	0	0
Rhov	2	1	3	2	1	2	2	6	2	2	2	7	1	1	2
Rhox1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox2e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox2f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox2g	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
Rhox2h	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox3e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox3g-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Rhox3h	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Rhox4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox4d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox4e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox4f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox4g	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Rhox6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhox8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Rhox9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhpn1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
Rhpn2	4	0	0	2	2	0	0	1	0	0	0	0	1	1	0
Rian	5	1	0	0	0	0	0	1	0	0	1	0	3	0	0
Ribc1	28	17	9	72	16	39	16	34	31	52	14	40	46	20	18
Ribc2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ric3	1	0	0	1	2	1	0	3	1	0	0	0	0	1	1
Ric8	1559	905	781	2485	1193	903	1773	2272	1745	2921	897	983	1208	925	1099
Ric8b	867	633	628	1472	779	641	1608	1797	1322	1241	708	706	777	707	917
Rictor	3898	5015	4714	8136	5382	5037	12718	15035	11251	3740	6173	5854	3901	6040	7426
Rif1	1951	2228	1882	4873	3804	3243	10301	12314	9333	2100	4127	4423	2239	4025	4031
Riiad1	14	4	2	10	4	3	8	4	8	13	5	4	4	6	4
Rilp	17	4	11	9	5	12	13	10	11	13	8	8	7	4	19
Rilpl1	51	23	27	114	58	43	96	101	65	125	57	74	59	43	37
Rilpl2	136	104	130	471	161	310	408	623	371	1039	229	418	203	179	330
Rimbp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rimbp3	28	64	65	37	59	110	71	151	73	34	37	76	20	60	89
Rimkla	39	36	22	24	11	10	23	11	15	53	15	6	32	19	19
Rimklb	4	0	1	0	0	1	2	0	2	0	1	0	3	1	1
Rims1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Rims2	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0
Rims3	11	5	3	24	17	4	19	20	16	12	7	10	5	5	8
Rims4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rin1	31	19	16	40	18	17	34	42	36	24	16	16	21	26	16
Rin2	14	10	19	18	14	6	11	31	16	20	9	11	16	7	9
Rin3	503	147	158	877	179	188	340	380	309	1201	143	200	601	246	237
Ring1	470	174	212	849	249	251	366	513	372	901	154	280	388	170	344
Rinl	1519	820	579	2503	874	952	1537	2200	1538	3686	1195	1439	1924	1234	1441
Rint1	565	319	380	882	375	418	795	942	769	848	385	463	446	353	535
Riok1	806	568	723	1311	738	825	1635	1986	1403	1225	635	981	699	701	1043
Riok2	358	222	205	1090	417	456	602	768	605	764	290	442	373	263	408
Riok3	2258	1611	1737	3681	1836	1872	3737	4934	3600	3854	1840	2491	2061	1850	2671
Ripk1	619	395	580	1536	839	698	1294	1730	1300	1272	682	849	528	669	853
Ripk2	128	131	154	268	150	164	355	484	344	357	207	214	124	230	265
Ripk3	828	241	420	1451	644	551	818	1023	740	1424	223	476	520	347	450
Ripk4	8	0	3	0	1	1	1	2	2	1	1	2	1	2	3
Ripply1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ripply2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ripply3	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0
Rit1	329	240	297	627	305	341	383	538	389	747	242	350	284	183	373
Rit2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rlbp1	1	0	1	2	2	1	4	2	0	4	0	0	3	0	2
Rlf	1946	2046	2054	2793	3002	2163	5247	6148	4984	2102	2683	2226	1775	2754	3187
Rlim	2355	3388	3158	6186	5524	3801	9063	11012	8147	3380	4317	4473	2231	4577	4516
Rln1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Rln3	1	0	0	0	0	1	1	5	2	0	0	0	0	0	0
Rltpr	5716	1254	1318	5380	683	855	3173	3957	2792	8149	789	1008	5875	1611	1709
Rmdn1	196	200	191	204	106	138	307	344	274	237	204	178	195	138	241
Rmdn2	13	11	19	49	34	27	77	100	55	33	33	30	18	22	33
Rmdn3	424	193	236	766	373	317	521	733	516	724	225	385	326	288	355
Rmi1	1223	379	324	1450	509	371	1088	1181	996	1169	422	450	855	435	429
Rmi2	525	256	274	1025	434	449	1575	1806	1306	1448	527	721	635	717	677
Rmnd1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Rmnd5a	50100	44903	34383	39690	22227	29238	56102	73828	51216	54483	32916	34108	35987	44168	46941
Rmnd5b	669	416	415	944	519	481	1017	1336	1000	1549	425	606	608	571	671
Rmrp	1	124770	112525	30	72852	100358	92517	228809	162944	23	79563	105184	1	50175	93551
Rmst	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Rn4.5s	37	479	1034	32	295	595	1511	2417	1991	61	180	643	35	240	869
Rn45s	14107	147448	59753	108038	170558	67708	343011	371285	390158	104458	111496	70300	20505	110117	61934
Rnase1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnase10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Rnase11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnase12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Rnase13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnase4	3	3	3	5	3	1	4	4	6	7	0	10	4	4	2
Rnase6	5	0	4	4	2	2	2	3	9	2	0	5	4	1	3
Rnase9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnaseh1	330	148	157	611	242	201	309	487	354	560	159	217	228	162	216
